date,close
2019-09-13 00:00:00+00:00,45.16
2019-09-16 00:00:00+00:00,44.75
2019-09-17 00:00:00+00:00,44.21
2019-09-18 00:00:00+00:00,44.36
2019-09-19 00:00:00+00:00,44.02
2019-09-20 00:00:00+00:00,43.67
2019-09-23 00:00:00+00:00,43.56
2019-09-24 00:00:00+00:00,42.54
2019-09-25 00:00:00+00:00,43.04
2019-09-26 00:00:00+00:00,42.62
2019-09-27 00:00:00+00:00,42.84
2019-09-30 00:00:00+00:00,42.67
2019-10-01 00:00:00+00:00,41.38
2019-10-02 00:00:00+00:00,40.23
2019-10-03 00:00:00+00:00,40.25
2019-10-04 00:00:00+00:00,40.78
2019-10-07 00:00:00+00:00,40.68
2019-10-08 00:00:00+00:00,39.82
2019-10-09 00:00:00+00:00,40.44
2019-10-10 00:00:00+00:00,41.05
2019-10-11 00:00:00+00:00,41.93
2019-10-14 00:00:00+00:00,42.25
2019-10-15 00:00:00+00:00,42.53
2019-10-16 00:00:00+00:00,42.79
2019-10-17 00:00:00+00:00,43.44
2019-10-18 00:00:00+00:00,43.66
2019-10-21 00:00:00+00:00,44.98
2019-10-22 00:00:00+00:00,45.38
2019-10-23 00:00:00+00:00,45.91
2019-10-24 00:00:00+00:00,45.76
2019-10-25 00:00:00+00:00,46.37
2019-10-28 00:00:00+00:00,46.84
2019-10-29 00:00:00+00:00,46.83
2019-10-30 00:00:00+00:00,46.26
2019-10-31 00:00:00+00:00,46.05
2019-11-01 00:00:00+00:00,47.33
2019-11-04 00:00:00+00:00,48.83
2019-11-05 00:00:00+00:00,48.75
2019-11-06 00:00:00+00:00,48.56
2019-11-07 00:00:00+00:00,48.66
2019-11-08 00:00:00+00:00,49.15
2019-11-11 00:00:00+00:00,49.09
2019-11-12 00:00:00+00:00,49.01
2019-11-13 00:00:00+00:00,48.39
2019-11-14 00:00:00+00:00,48.61
2019-11-15 00:00:00+00:00,48.99
2019-11-18 00:00:00+00:00,49.03
2019-11-19 00:00:00+00:00,49.33
2019-11-20 00:00:00+00:00,49.1
2019-11-21 00:00:00+00:00,48.84
2019-11-22 00:00:00+00:00,49.25
2019-11-25 00:00:00+00:00,49.96
2019-11-26 00:00:00+00:00,49.41
2019-11-27 00:00:00+00:00,49.78
2019-11-29 00:00:00+00:00,49.48
2019-12-02 00:00:00+00:00,49.08
2019-12-03 00:00:00+00:00,48.11
2019-12-04 00:00:00+00:00,48.84
2019-12-05 00:00:00+00:00,49.07
2019-12-06 00:00:00+00:00,49.8
2019-12-09 00:00:00+00:00,49.6
2019-12-10 00:00:00+00:00,49.67
2019-12-11 00:00:00+00:00,49.45
2019-12-12 00:00:00+00:00,50.69
2019-12-13 00:00:00+00:00,50.24
2019-12-16 00:00:00+00:00,50.72
2019-12-17 00:00:00+00:00,50.9
2019-12-18 00:00:00+00:00,50.66
2019-12-19 00:00:00+00:00,50.86
2019-12-20 00:00:00+00:00,50.69
2019-12-23 00:00:00+00:00,50.72
2019-12-24 00:00:00+00:00,50.69
2019-12-26 00:00:00+00:00,51.11
2019-12-27 00:00:00+00:00,51.09
2019-12-30 00:00:00+00:00,50.96
2019-12-31 00:00:00+00:00,51.12
2020-01-02 00:00:00+00:00,52.04
2020-01-03 00:00:00+00:00,51.2
2020-01-06 00:00:00+00:00,51.02
2020-01-07 00:00:00+00:00,50.92
2020-01-08 00:00:00+00:00,51.57
2020-01-09 00:00:00+00:00,52.06
2020-01-10 00:00:00+00:00,52.21
2020-01-13 00:00:00+00:00,52.78
2020-01-14 00:00:00+00:00,52.86
2020-01-15 00:00:00+00:00,52.94
2020-01-16 00:00:00+00:00,56.44
2020-01-17 00:00:00+00:00,57.51
2020-01-21 00:00:00+00:00,55.92
2020-01-22 00:00:00+00:00,55.86
2020-01-23 00:00:00+00:00,55.53
2020-01-24 00:00:00+00:00,54.55
2020-01-27 00:00:00+00:00,53.11
2020-01-28 00:00:00+00:00,54.02
2020-01-29 00:00:00+00:00,53.68
2020-01-30 00:00:00+00:00,53.82
2020-01-31 00:00:00+00:00,52.26
2020-02-03 00:00:00+00:00,52.6
2020-02-04 00:00:00+00:00,54.02
2020-02-05 00:00:00+00:00,54.99
2020-02-06 00:00:00+00:00,55.01
2020-02-07 00:00:00+00:00,55.03
2020-02-10 00:00:00+00:00,55.35
2020-02-11 00:00:00+00:00,55.78
2020-02-12 00:00:00+00:00,56.18
2020-02-13 00:00:00+00:00,55.93
2020-02-14 00:00:00+00:00,55.84
2020-02-18 00:00:00+00:00,55.52
2020-02-19 00:00:00+00:00,56.31
2020-02-20 00:00:00+00:00,53.75
2020-02-21 00:00:00+00:00,52.42
2020-02-24 00:00:00+00:00,49.68
2020-02-25 00:00:00+00:00,48.03
2020-02-26 00:00:00+00:00,47.24
2020-02-27 00:00:00+00:00,45.41
2020-02-28 00:00:00+00:00,45.03
2020-03-02 00:00:00+00:00,46.48
2020-03-03 00:00:00+00:00,44.4
2020-03-04 00:00:00+00:00,45.24
2020-03-05 00:00:00+00:00,42.59
2020-03-06 00:00:00+00:00,41.84
2020-03-09 00:00:00+00:00,37.5
2020-03-10 00:00:00+00:00,39.5
2020-03-11 00:00:00+00:00,36.87
2020-03-12 00:00:00+00:00,31.31
2020-03-13 00:00:00+00:00,37.5
2020-03-16 00:00:00+00:00,31.65
2020-03-17 00:00:00+00:00,33.79
2020-03-18 00:00:00+00:00,30.75
2020-03-19 00:00:00+00:00,30.92
2020-03-20 00:00:00+00:00,29.67
2020-03-23 00:00:00+00:00,27.81
2020-03-24 00:00:00+00:00,33.22
2020-03-25 00:00:00+00:00,33.99
2020-03-26 00:00:00+00:00,35.71
2020-03-27 00:00:00+00:00,34.01
2020-03-30 00:00:00+00:00,34.84
2020-03-31 00:00:00+00:00,34.0
2020-04-01 00:00:00+00:00,31.62
2020-04-02 00:00:00+00:00,33.9
2020-04-03 00:00:00+00:00,33.85
2020-04-06 00:00:00+00:00,37.01
2020-04-07 00:00:00+00:00,36.94
2020-04-08 00:00:00+00:00,39.37
2020-04-09 00:00:00+00:00,41.08
2020-04-13 00:00:00+00:00,39.58
2020-04-14 00:00:00+00:00,39.86
2020-04-15 00:00:00+00:00,38.4
2020-04-16 00:00:00+00:00,38.36
2020-04-17 00:00:00+00:00,39.09
2020-04-20 00:00:00+00:00,38.36
2020-04-21 00:00:00+00:00,36.95
2020-04-22 00:00:00+00:00,37.81
2020-04-23 00:00:00+00:00,37.47
2020-04-24 00:00:00+00:00,37.97
2020-04-27 00:00:00+00:00,39.31
2020-04-28 00:00:00+00:00,40.13
2020-04-29 00:00:00+00:00,40.79
2020-04-30 00:00:00+00:00,39.43
2020-05-01 00:00:00+00:00,38.4
2020-05-04 00:00:00+00:00,38.09
2020-05-05 00:00:00+00:00,37.98
2020-05-06 00:00:00+00:00,37.3
2020-05-07 00:00:00+00:00,38.81
2020-05-08 00:00:00+00:00,40.08
2020-05-11 00:00:00+00:00,39.83
2020-05-12 00:00:00+00:00,38.42
2020-05-13 00:00:00+00:00,36.99
2020-05-14 00:00:00+00:00,37.81
2020-05-15 00:00:00+00:00,37.29
2020-05-18 00:00:00+00:00,40.28
2020-05-19 00:00:00+00:00,39.33
2020-05-20 00:00:00+00:00,41.06
2020-05-21 00:00:00+00:00,40.3
2020-05-22 00:00:00+00:00,40.13
2020-05-26 00:00:00+00:00,43.69
2020-05-27 00:00:00+00:00,46.86
2020-05-28 00:00:00+00:00,44.4
2020-05-29 00:00:00+00:00,44.2
2020-06-01 00:00:00+00:00,44.7
2020-06-02 00:00:00+00:00,45.58
2020-06-03 00:00:00+00:00,46.91
2020-06-04 00:00:00+00:00,48.69
2020-06-05 00:00:00+00:00,49.53
2020-06-08 00:00:00+00:00,50.15
2020-06-09 00:00:00+00:00,50.4
2020-06-10 00:00:00+00:00,48.69
2020-06-11 00:00:00+00:00,44.57
2020-06-12 00:00:00+00:00,46.28
2020-06-15 00:00:00+00:00,47.4
2020-06-16 00:00:00+00:00,48.56
2020-06-17 00:00:00+00:00,47.76
2020-06-18 00:00:00+00:00,47.58
2020-06-19 00:00:00+00:00,46.93
2020-06-22 00:00:00+00:00,47.38
2020-06-23 00:00:00+00:00,47.89
2020-06-24 00:00:00+00:00,46.95
2020-06-25 00:00:00+00:00,48.79
2020-06-26 00:00:00+00:00,47.05
2020-06-29 00:00:00+00:00,47.24
2020-06-30 00:00:00+00:00,48.3
2020-07-01 00:00:00+00:00,47.61
2020-07-02 00:00:00+00:00,47.79
2020-07-06 00:00:00+00:00,48.82
2020-07-07 00:00:00+00:00,47.49
2020-07-08 00:00:00+00:00,48.91
2020-07-09 00:00:00+00:00,47.51
2020-07-10 00:00:00+00:00,49.8
2020-07-13 00:00:00+00:00,50.22
2020-07-14 00:00:00+00:00,50.5
2020-07-15 00:00:00+00:00,51.35
2020-07-16 00:00:00+00:00,52.64
2020-07-17 00:00:00+00:00,52.41
2020-07-20 00:00:00+00:00,51.86
2020-07-21 00:00:00+00:00,52.38
2020-07-22 00:00:00+00:00,51.0
2020-07-23 00:00:00+00:00,50.56
2020-07-24 00:00:00+00:00,50.18
2020-07-27 00:00:00+00:00,51.32
2020-07-28 00:00:00+00:00,50.26
2020-07-29 00:00:00+00:00,50.59
2020-07-30 00:00:00+00:00,48.95
2020-07-31 00:00:00+00:00,48.88
2020-08-03 00:00:00+00:00,49.46
2020-08-04 00:00:00+00:00,49.26
2020-08-05 00:00:00+00:00,49.77
2020-08-06 00:00:00+00:00,49.45
2020-08-07 00:00:00+00:00,50.35
2020-08-10 00:00:00+00:00,50.58
2020-08-11 00:00:00+00:00,51.78
2020-08-12 00:00:00+00:00,52.38
2020-08-13 00:00:00+00:00,52.18
2020-08-14 00:00:00+00:00,52.3
2020-08-17 00:00:00+00:00,51.28
2020-08-18 00:00:00+00:00,50.92
2020-08-19 00:00:00+00:00,51.37
2020-08-20 00:00:00+00:00,50.8
2020-08-21 00:00:00+00:00,51.1
2020-08-24 00:00:00+00:00,52.37
2020-08-25 00:00:00+00:00,52.05
2020-08-26 00:00:00+00:00,51.71
2020-08-27 00:00:00+00:00,52.61
2020-08-28 00:00:00+00:00,52.89
2020-08-31 00:00:00+00:00,52.26
2020-09-01 00:00:00+00:00,52.58
2020-09-02 00:00:00+00:00,53.25
2020-09-03 00:00:00+00:00,52.75
2020-09-04 00:00:00+00:00,52.71
2020-09-08 00:00:00+00:00,50.17
2020-09-09 00:00:00+00:00,51.06
2020-09-10 00:00:00+00:00,50.29
2020-09-11 00:00:00+00:00,50.35
2020-09-14 00:00:00+00:00,51.15
2020-09-15 00:00:00+00:00,50.39
2020-09-16 00:00:00+00:00,51.15
2020-09-17 00:00:00+00:00,50.25
2020-09-18 00:00:00+00:00,50.08
2020-09-21 00:00:00+00:00,48.36
2020-09-22 00:00:00+00:00,47.63
2020-09-23 00:00:00+00:00,46.42
2020-09-24 00:00:00+00:00,46.61
2020-09-25 00:00:00+00:00,47.04
2020-09-28 00:00:00+00:00,48.38
2020-09-29 00:00:00+00:00,47.24
2020-09-30 00:00:00+00:00,48.35
2020-10-01 00:00:00+00:00,47.26
2020-10-02 00:00:00+00:00,47.97
2020-10-05 00:00:00+00:00,48.6
2020-10-06 00:00:00+00:00,47.74
2020-10-07 00:00:00+00:00,48.71
2020-10-08 00:00:00+00:00,49.0
2020-10-09 00:00:00+00:00,48.83
2020-10-12 00:00:00+00:00,50.74
2020-10-13 00:00:00+00:00,50.44
2020-10-14 00:00:00+00:00,50.65
2020-10-15 00:00:00+00:00,51.33
2020-10-16 00:00:00+00:00,51.85
2020-10-19 00:00:00+00:00,50.95
2020-10-20 00:00:00+00:00,51.47
2020-10-21 00:00:00+00:00,50.38
2020-10-22 00:00:00+00:00,51.77
2020-10-23 00:00:00+00:00,51.87
2020-10-26 00:00:00+00:00,50.32
2020-10-27 00:00:00+00:00,48.59
2020-10-28 00:00:00+00:00,47.57
2020-10-29 00:00:00+00:00,48.12
2020-10-30 00:00:00+00:00,48.15
2020-11-02 00:00:00+00:00,49.38
2020-11-03 00:00:00+00:00,51.18
2020-11-04 00:00:00+00:00,51.43
2020-11-05 00:00:00+00:00,52.2
2020-11-06 00:00:00+00:00,51.7
2020-11-09 00:00:00+00:00,56.02
2020-11-10 00:00:00+00:00,55.75
2020-11-11 00:00:00+00:00,56.34
2020-11-12 00:00:00+00:00,55.55
2020-11-13 00:00:00+00:00,56.61
2020-11-16 00:00:00+00:00,58.11
2020-11-17 00:00:00+00:00,58.81
2020-11-18 00:00:00+00:00,58.81
2020-11-19 00:00:00+00:00,58.63
2020-11-20 00:00:00+00:00,57.81
2020-11-23 00:00:00+00:00,60.27
2020-11-24 00:00:00+00:00,63.6
2020-11-25 00:00:00+00:00,63.48
2020-11-27 00:00:00+00:00,63.84
2020-11-30 00:00:00+00:00,61.83
2020-12-01 00:00:00+00:00,63.28
2020-12-02 00:00:00+00:00,64.02
2020-12-03 00:00:00+00:00,64.06
2020-12-04 00:00:00+00:00,65.0
2020-12-07 00:00:00+00:00,64.26
2020-12-08 00:00:00+00:00,63.91
2020-12-09 00:00:00+00:00,64.37
2020-12-10 00:00:00+00:00,64.44
2020-12-11 00:00:00+00:00,63.32
2020-12-14 00:00:00+00:00,61.88
2020-12-15 00:00:00+00:00,63.95
2020-12-16 00:00:00+00:00,64.23
2020-12-17 00:00:00+00:00,64.67
2020-12-18 00:00:00+00:00,64.18
2020-12-21 00:00:00+00:00,67.83
2020-12-22 00:00:00+00:00,66.64
2020-12-23 00:00:00+00:00,68.21
2020-12-24 00:00:00+00:00,68.09
2020-12-28 00:00:00+00:00,68.05
2020-12-29 00:00:00+00:00,67.71
2020-12-30 00:00:00+00:00,67.84
2020-12-31 00:00:00+00:00,68.53
2021-01-04 00:00:00+00:00,68.33
2021-01-05 00:00:00+00:00,69.49
2021-01-06 00:00:00+00:00,73.68
2021-01-07 00:00:00+00:00,74.94
2021-01-08 00:00:00+00:00,75.25
2021-01-11 00:00:00+00:00,76.06
2021-01-12 00:00:00+00:00,75.8
2021-01-13 00:00:00+00:00,75.56
2021-01-14 00:00:00+00:00,76.47
2021-01-15 00:00:00+00:00,75.24
2021-01-19 00:00:00+00:00,74.99
2021-01-20 00:00:00+00:00,74.84
2021-01-21 00:00:00+00:00,74.7
2021-01-22 00:00:00+00:00,74.13
2021-01-25 00:00:00+00:00,72.38
2021-01-26 00:00:00+00:00,71.21
2021-01-27 00:00:00+00:00,68.42
2021-01-28 00:00:00+00:00,69.32
2021-01-29 00:00:00+00:00,67.05
2021-02-01 00:00:00+00:00,67.67
2021-02-02 00:00:00+00:00,70.95
2021-02-03 00:00:00+00:00,70.6
2021-02-04 00:00:00+00:00,72.29
2021-02-05 00:00:00+00:00,73.22
2021-02-08 00:00:00+00:00,74.23
2021-02-09 00:00:00+00:00,74.24
2021-02-10 00:00:00+00:00,74.33
2021-02-11 00:00:00+00:00,73.72
2021-02-12 00:00:00+00:00,74.61
2021-02-16 00:00:00+00:00,76.05
2021-02-17 00:00:00+00:00,75.45
2021-02-18 00:00:00+00:00,74.83
2021-02-19 00:00:00+00:00,76.0
2021-02-22 00:00:00+00:00,77.4
2021-02-23 00:00:00+00:00,77.5
2021-02-24 00:00:00+00:00,79.88
2021-02-25 00:00:00+00:00,78.43
2021-02-26 00:00:00+00:00,76.87
2021-03-01 00:00:00+00:00,79.16
2021-03-02 00:00:00+00:00,80.79
2021-03-03 00:00:00+00:00,82.06
2021-03-04 00:00:00+00:00,81.11
2021-03-05 00:00:00+00:00,80.87
2021-03-08 00:00:00+00:00,81.1
2021-03-09 00:00:00+00:00,80.85
2021-03-10 00:00:00+00:00,83.09
2021-03-11 00:00:00+00:00,83.25
2021-03-12 00:00:00+00:00,84.34
2021-03-15 00:00:00+00:00,83.86
2021-03-16 00:00:00+00:00,82.54
2021-03-17 00:00:00+00:00,83.86
2021-03-18 00:00:00+00:00,83.94
2021-03-19 00:00:00+00:00,82.94
2021-03-22 00:00:00+00:00,81.92
2021-03-23 00:00:00+00:00,79.12
2021-03-24 00:00:00+00:00,79.33
2021-03-25 00:00:00+00:00,80.13
2021-03-26 00:00:00+00:00,79.98
2021-03-29 00:00:00+00:00,77.88
2021-03-30 00:00:00+00:00,79.09
2021-03-31 00:00:00+00:00,77.66
2021-04-01 00:00:00+00:00,78.22
2021-04-05 00:00:00+00:00,78.0
2021-04-06 00:00:00+00:00,79.09
2021-04-07 00:00:00+00:00,79.04
2021-04-08 00:00:00+00:00,80.2
2021-04-09 00:00:00+00:00,80.72
2021-04-12 00:00:00+00:00,80.18
2021-04-13 00:00:00+00:00,79.53
2021-04-14 00:00:00+00:00,80.79
2021-04-15 00:00:00+00:00,80.82
2021-04-16 00:00:00+00:00,78.59
2021-04-19 00:00:00+00:00,80.03
2021-04-20 00:00:00+00:00,77.29
2021-04-21 00:00:00+00:00,79.25
2021-04-22 00:00:00+00:00,78.29
2021-04-23 00:00:00+00:00,80.95
2021-04-26 00:00:00+00:00,81.52
2021-04-27 00:00:00+00:00,81.96
2021-04-28 00:00:00+00:00,82.73
2021-04-29 00:00:00+00:00,83.64
2021-04-30 00:00:00+00:00,82.55
2021-05-03 00:00:00+00:00,82.46
2021-05-04 00:00:00+00:00,82.64
2021-05-05 00:00:00+00:00,84.51
2021-05-06 00:00:00+00:00,86.83
2021-05-07 00:00:00+00:00,87.7
2021-05-10 00:00:00+00:00,86.47
2021-05-11 00:00:00+00:00,84.92
2021-05-12 00:00:00+00:00,83.68
2021-05-13 00:00:00+00:00,84.86
2021-05-14 00:00:00+00:00,87.35
2021-05-17 00:00:00+00:00,88.09
2021-05-18 00:00:00+00:00,86.97
2021-05-19 00:00:00+00:00,86.05
2021-05-20 00:00:00+00:00,86.47
2021-05-21 00:00:00+00:00,88.34
2021-05-24 00:00:00+00:00,89.69
2021-05-25 00:00:00+00:00,88.86
2021-05-26 00:00:00+00:00,89.35
2021-05-27 00:00:00+00:00,90.3
2021-05-28 00:00:00+00:00,90.95
2021-06-01 00:00:00+00:00,92.11
2021-06-02 00:00:00+00:00,92.76
2021-06-03 00:00:00+00:00,93.35
2021-06-04 00:00:00+00:00,93.96
2021-06-07 00:00:00+00:00,93.21
2021-06-08 00:00:00+00:00,92.79
2021-06-09 00:00:00+00:00,92.67
2021-06-10 00:00:00+00:00,91.68
2021-06-11 00:00:00+00:00,92.05
2021-06-14 00:00:00+00:00,90.72
2021-06-15 00:00:00+00:00,90.7
2021-06-16 00:00:00+00:00,91.1
2021-06-17 00:00:00+00:00,87.91
2021-06-18 00:00:00+00:00,84.09
2021-06-21 00:00:00+00:00,85.94
2021-06-22 00:00:00+00:00,85.7
2021-06-23 00:00:00+00:00,85.87
2021-06-24 00:00:00+00:00,87.08
2021-06-25 00:00:00+00:00,88.4
2021-06-28 00:00:00+00:00,87.7
2021-06-29 00:00:00+00:00,90.64
2021-06-30 00:00:00+00:00,91.69
2021-07-01 00:00:00+00:00,92.02
2021-07-02 00:00:00+00:00,92.03
2021-07-06 00:00:00+00:00,90.21
2021-07-07 00:00:00+00:00,90.03
2021-07-08 00:00:00+00:00,87.64
2021-07-09 00:00:00+00:00,90.33
2021-07-12 00:00:00+00:00,92.75
2021-07-13 00:00:00+00:00,93.21
2021-07-14 00:00:00+00:00,92.46
2021-07-15 00:00:00+00:00,92.63
2021-07-16 00:00:00+00:00,91.25
2021-07-19 00:00:00+00:00,89.35
2021-07-20 00:00:00+00:00,92.32
2021-07-21 00:00:00+00:00,95.68
2021-07-22 00:00:00+00:00,95.57
2021-07-23 00:00:00+00:00,94.55
2021-07-26 00:00:00+00:00,96.54
2021-07-27 00:00:00+00:00,96.48
2021-07-28 00:00:00+00:00,96.07
2021-07-29 00:00:00+00:00,96.28
2021-07-30 00:00:00+00:00,95.98
2021-08-02 00:00:00+00:00,96.23
2021-08-03 00:00:00+00:00,96.6
2021-08-04 00:00:00+00:00,96.29
2021-08-05 00:00:00+00:00,97.83
2021-08-06 00:00:00+00:00,99.73
2021-08-09 00:00:00+00:00,100.74
2021-08-10 00:00:00+00:00,102.04
2021-08-11 00:00:00+00:00,103.88
2021-08-12 00:00:00+00:00,104.67
2021-08-13 00:00:00+00:00,103.94
2021-08-16 00:00:00+00:00,103.72
2021-08-17 00:00:00+00:00,102.87
2021-08-18 00:00:00+00:00,101.26
2021-08-19 00:00:00+00:00,99.73
2021-08-20 00:00:00+00:00,100.66
2021-08-23 00:00:00+00:00,102.16
