date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-04-05 00:00:00+00:00,44.9,45.38,44.73,45.13,8633865,39.9779294429,40.4053104258,39.8265653447,40.1827161638,8633865,0.0,1.0
2019-04-08 00:00:00+00:00,44.98,44.99,44.36,44.65,10898882,40.0491596067,40.0580633772,39.4971258371,39.7553351809,10898882,0.0,1.0
2019-04-09 00:00:00+00:00,44.26,44.67,43.95,44.65,7436163,39.4080881323,39.7731427219,39.1320712475,39.7553351809,7436163,0.0,1.0
2019-04-10 00:00:00+00:00,44.45,44.62,44.1,44.32,6703363,39.5772597714,39.7286238695,39.2656278047,39.4615107552,6703363,0.0,1.0
2019-04-11 00:00:00+00:00,44.8,45.08,44.47,44.74,7872707,39.8888917381,40.1381973115,39.5950673123,39.8354691152,7872707,0.0,1.0
2019-04-12 00:00:00+00:00,46.69,47.07,45.87,45.89,21641901,41.5717043583,41.9100476364,40.8415951792,40.8594027201,21641901,0.0,1.0
2019-04-15 00:00:00+00:00,46.08,46.79,45.92,46.47,11668987,41.0285743592,41.6607420631,40.8861140315,41.3758214078,11668987,0.0,1.0
2019-04-16 00:00:00+00:00,47.02,47.09,46.19,46.38,13358583,41.865528784,41.9278551774,41.1265158344,41.2956874735,13358583,0.0,1.0
2019-04-17 00:00:00+00:00,48.26,48.55,47.13,47.85,19609975,42.9695963232,43.2278056671,41.9634702593,42.6045417337,19609975,0.0,1.0
2019-04-18 00:00:00+00:00,47.55,48.14,47.29,47.79,19906525,42.3374286193,42.8627510775,42.1059305869,42.5511191108,19906525,0.0,1.0
2019-04-22 00:00:00+00:00,47.29,47.45,46.98,47.37,7042052,42.1059305869,42.2483909146,41.8299137021,42.1771607507,7042052,0.0,1.0
2019-04-23 00:00:00+00:00,47.35,47.45,46.85,47.09,8163655,42.1593532098,42.2483909146,41.7141646859,41.9278551774,8163655,0.0,1.0
2019-04-24 00:00:00+00:00,47.38,47.61,47.05,47.13,9042508,42.1860645212,42.3908512422,41.8922400955,41.9634702593,9042508,0.0,1.0
2019-04-25 00:00:00+00:00,47.29,47.74,47.01,47.21,5585897,42.1059305869,42.5066002584,41.8566250136,42.0347004231,5585897,0.0,1.0
2019-04-26 00:00:00+00:00,47.89,47.92,47.23,47.4,7661270,42.6401568156,42.666868127,42.0525079641,42.2038720622,7661270,0.0,1.0
2019-04-29 00:00:00+00:00,48.46,48.67,47.75,47.85,9702221,43.4147848471,43.602921554,42.7787035998,42.8682925079,9702221,0.3,1.0
2019-04-30 00:00:00+00:00,48.25,48.62,47.86,48.5,8104851,43.2266481402,43.5581271,42.8772513987,43.4506204103,8104851,0.0,1.0
2019-05-01 00:00:00+00:00,47.57,48.62,47.41,48.2,9056312,42.6174435653,43.5581271,42.4741013124,43.1818536861,9056312,0.0,1.0
2019-05-02 00:00:00+00:00,47.81,48.03,47.4,47.67,7680525,42.8324569447,43.0295525424,42.4651424216,42.7070324734,7680525,0.0,1.0
2019-05-03 00:00:00+00:00,48.06,48.49,47.82,48.03,5829739,43.0564292148,43.4416615195,42.8414158355,43.0295525424,5829739,0.0,1.0
2019-05-06 00:00:00+00:00,47.71,47.86,46.84,46.97,6310038,42.7428680366,42.8772513987,41.9634445365,42.079910117,6310038,0.0,1.0
2019-05-07 00:00:00+00:00,46.71,47.2,46.25,47.14,10365064,41.846978956,42.2859646055,41.4348699789,42.2322112607,10365064,0.0,1.0
2019-05-08 00:00:00+00:00,46.53,47.19,46.47,46.51,7340460,41.6857189215,42.2770057147,41.6319655766,41.6678011399,7340460,0.0,1.0
2019-05-09 00:00:00+00:00,46.45,46.49,45.49,45.91,8102264,41.614047795,41.6498833583,40.7539942776,41.1302676915,8102264,0.0,1.0
2019-05-10 00:00:00+00:00,46.34,46.42,45.71,46.25,9749244,41.5154999962,41.5871711226,40.9510898754,41.4348699789,9749244,0.0,1.0
2019-05-13 00:00:00+00:00,44.18,45.27,43.94,45.2,16506404,39.580379582,40.5568986799,39.3653662027,40.4941864442,16506404,0.0,1.0
2019-05-14 00:00:00+00:00,44.01,44.59,43.98,44.18,17302187,39.4280784383,39.9476941051,39.4012017659,39.580379582,17302187,0.0,1.0
2019-05-15 00:00:00+00:00,43.9,44.28,42.86,43.28,10703080,39.3295306394,39.6699684901,38.3978059956,38.7740794094,10703080,0.0,1.0
2019-05-16 00:00:00+00:00,44.28,44.72,43.92,44.06,9305005,39.6699684901,40.0641596855,39.347448421,39.4728728923,9305005,0.0,1.0
2019-05-17 00:00:00+00:00,43.88,44.32,43.5,43.52,8411718,39.3116128578,39.7058040533,38.9711750072,38.9890927888,8411718,0.0,1.0
2019-05-20 00:00:00+00:00,43.87,44.16,43.33,43.49,8951644,39.302653967,39.5624618004,38.8188738635,38.9622161164,8951644,0.0,1.0
2019-05-21 00:00:00+00:00,44.39,44.53,44.14,44.24,5936391,39.7685162889,39.8939407602,39.5445440188,39.6341329268,5936391,0.0,1.0
2019-05-22 00:00:00+00:00,43.49,44.3,43.43,44.11,10109593,38.9622161164,39.6878862717,38.9084627715,39.5176673464,10109593,0.0,1.0
2019-05-23 00:00:00+00:00,42.71,42.82,42.15,42.75,13128975,38.2634226335,38.3619704324,37.7617247483,38.2992581967,13128975,0.0,1.0
2019-05-24 00:00:00+00:00,42.96,43.2,42.69,43.03,6172306,38.4873949036,38.702408283,38.2455048519,38.5501071393,6172306,0.0,1.0
2019-05-28 00:00:00+00:00,42.17,43.07,42.16,42.85,10539520,37.77964253,38.5859427025,37.7706836391,38.3888471048,10539520,0.0,1.0
2019-05-29 00:00:00+00:00,42.19,42.24,41.57,41.74,9808742,37.7975603116,37.8423547656,37.2421090816,37.3944102253,9808742,0.0,1.0
2019-05-30 00:00:00+00:00,41.83,42.63,41.53,42.46,7797240,37.4750402425,38.191751507,37.2062735184,38.0394503633,7797240,0.0,1.0
2019-05-31 00:00:00+00:00,40.69,41.28,40.6,41.11,11328629,36.4537266906,36.9823012482,36.3730966734,36.8300001045,11328629,0.0,1.0
2019-06-03 00:00:00+00:00,40.73,41.09,40.43,40.71,10133244,36.4895622539,36.8120823229,36.2207955297,36.4716444722,10133244,0.0,1.0
2019-06-04 00:00:00+00:00,42.48,42.57,41.38,41.43,11860935,38.0573681449,38.1379981622,37.0718901563,37.1166846103,11860935,0.0,1.0
2019-06-05 00:00:00+00:00,42.43,42.67,41.95,42.5,6421315,38.0125736909,38.2275870703,37.5825469322,38.0752859266,6421315,0.0,1.0
2019-06-06 00:00:00+00:00,42.81,42.99,42.15,42.25,5741545,38.3530115416,38.5142715761,37.7617247483,37.8513136564,5741545,0.0,1.0
2019-06-07 00:00:00+00:00,42.7,43.07,42.58,42.67,7546203,38.2544637427,38.5859427025,38.146957053,38.2275870703,7546203,0.0,1.0
2019-06-10 00:00:00+00:00,43.29,43.84,43.2,43.24,8693295,38.7830383003,39.2757772946,38.702408283,38.7382438462,8693295,0.0,1.0
2019-06-11 00:00:00+00:00,43.67,44.18,43.41,43.77,10654592,39.1234761509,39.580379582,38.8905449899,39.213065059,10654592,0.0,1.0
2019-06-12 00:00:00+00:00,42.62,43.44,42.54,43.44,8073786,38.1827926162,38.9174216623,38.1111214898,38.9174216623,8073786,0.0,1.0
2019-06-13 00:00:00+00:00,42.95,43.22,42.54,42.68,7530917,38.4784360128,38.7203260646,38.1111214898,38.2365459611,7530917,0.0,1.0
2019-06-14 00:00:00+00:00,42.82,43.22,42.51,43.19,7102628,38.3619704324,38.7203260646,38.0842448174,38.6934493922,7102628,0.0,1.0
2019-06-17 00:00:00+00:00,42.51,43.08,42.44,42.73,5658706,38.0842448174,38.5949015933,38.0215325817,38.2813404151,5658706,0.0,1.0
2019-06-18 00:00:00+00:00,43.34,43.81,42.44,42.57,10094493,38.8278327543,39.2489006222,38.0215325817,38.1379981622,10094493,0.0,1.0
2019-06-19 00:00:00+00:00,43.14,43.91,43.11,43.7,8034252,38.6486549382,39.3384895302,38.6217782657,39.1503528233,8034252,0.0,1.0
2019-06-20 00:00:00+00:00,43.46,43.95,42.99,43.6,9922837,38.935339444,39.3743250935,38.5142715761,39.0607639152,9922837,0.0,1.0
2019-06-21 00:00:00+00:00,43.58,44.17,43.44,43.58,18451155,39.0428461336,39.5714206912,38.9174216623,39.0428461336,18451155,0.0,1.0
2019-06-24 00:00:00+00:00,43.07,43.9,42.99,43.5,8141400,38.5859427025,39.3295306394,38.5142715761,38.9711750072,8141400,0.0,1.0
2019-06-25 00:00:00+00:00,42.66,43.0,42.24,42.97,10232874,38.2186281795,38.5232304669,37.8423547656,38.4963537945,10232874,0.0,1.0
2019-06-26 00:00:00+00:00,42.99,43.29,42.75,42.78,7826369,38.5142715761,38.7830383003,38.2992581967,38.3261348691,7826369,0.0,1.0
2019-06-27 00:00:00+00:00,43.49,43.65,43.08,43.3,7459832,38.9622161164,39.1055583693,38.5949015933,38.7919971911,7459832,0.0,1.0
2019-06-28 00:00:00+00:00,43.81,44.57,43.74,44.2,15445649,39.2489006222,39.9297763235,39.1861883865,39.5982973636,15445649,0.0,1.0
2019-07-01 00:00:00+00:00,43.95,45.06,43.52,44.59,12225118,39.3743250935,40.368761973,38.9890927888,39.9476941051,12225118,0.0,1.0
2019-07-02 00:00:00+00:00,43.83,43.93,43.4,43.7,8234802,39.2668184038,39.3564073119,38.8815860991,39.1503528233,8234802,0.0,1.0
2019-07-03 00:00:00+00:00,43.99,44.15,43.82,43.95,4470788,39.4101606567,39.5535029096,39.257859513,39.3743250935,4470788,0.0,1.0
2019-07-05 00:00:00+00:00,44.21,44.82,44.07,44.49,6276024,39.6072562544,40.1537485936,39.4818317831,39.858105197,6276024,0.0,1.0
2019-07-08 00:00:00+00:00,43.49,43.96,43.29,43.59,7060245,38.9622161164,39.3832839843,38.7830383003,39.0518050244,7060245,0.0,1.0
2019-07-09 00:00:00+00:00,43.78,43.87,43.02,43.08,5942327,39.2220239498,39.302653967,38.5411482485,38.5949015933,5942327,0.0,1.0
2019-07-10 00:00:00+00:00,43.31,43.98,43.24,43.76,5310978,38.8009560819,39.4012017659,38.7382438462,39.2041061681,5310978,0.0,1.0
2019-07-11 00:00:00+00:00,44.18,44.33,43.38,43.49,8799426,39.580379582,39.7147629441,38.8636683175,38.9622161164,8799426,0.0,1.0
2019-07-12 00:00:00+00:00,44.87,44.9,44.38,44.55,9565715,40.1985430476,40.2254197201,39.7595573981,39.9118585418,9565715,0.0,1.0
2019-07-15 00:00:00+00:00,44.43,45.01,44.29,45.01,7870655,39.8043518522,40.3239675189,39.6789273809,40.3239675189,7870655,0.0,1.0
2019-07-16 00:00:00+00:00,44.43,45.06,44.27,44.8,10171236,39.8043518522,40.368761973,39.6610095993,40.135830812,10171236,0.0,1.0
2019-07-17 00:00:00+00:00,43.77,44.32,43.66,44.26,9131788,39.213065059,39.7058040533,39.1145172601,39.6520507085,9131788,0.0,1.0
2019-07-18 00:00:00+00:00,44.43,44.52,43.51,43.67,11187450,39.8043518522,39.8849818694,38.980133898,39.1234761509,11187450,0.0,1.0
2019-07-19 00:00:00+00:00,44.39,44.71,44.33,44.35,10083648,39.7685162889,40.0552007947,39.7147629441,39.7326807257,10083648,0.0,1.0
2019-07-22 00:00:00+00:00,44.5,44.6,43.94,44.22,7091856,39.8670640878,39.9566529959,39.3653662027,39.6162151452,7091856,0.0,1.0
2019-07-23 00:00:00+00:00,45.1,45.29,44.77,44.77,9859575,40.4045975362,40.5748164615,40.1089541396,40.1089541396,9859575,0.0,1.0
2019-07-24 00:00:00+00:00,45.5,45.71,44.86,44.89,8092568,40.7629531684,40.9510898754,40.1895841568,40.2164608293,8092568,0.0,1.0
2019-07-25 00:00:00+00:00,44.87,45.57,44.6,45.5,8733840,40.1985430476,40.8256654041,39.9566529959,40.7629531684,8733840,0.0,1.0
2019-07-26 00:00:00+00:00,45.74,45.77,44.91,44.99,8320981,40.9779665478,41.0048432202,40.2343786109,40.3060497373,8320981,0.0,1.0
2019-07-29 00:00:00+00:00,45.23,45.73,45.07,45.64,8666967,40.5210631167,40.969007657,40.3777208638,40.8883776397,8666967,0.0,1.0
2019-07-30 00:00:00+00:00,44.67,44.85,44.17,44.61,7339121,40.3329264097,40.4954499547,39.8814721182,40.2787518947,7339121,0.35,1.0
2019-07-31 00:00:00+00:00,44.56,44.99,44.28,44.7,8317093,40.2336064656,40.6218571563,39.9807920623,40.3600136672,8317093,0.0,1.0
2019-08-01 00:00:00+00:00,42.93,44.74,42.69,44.42,12963863,38.761865475,40.3961300106,38.5451674151,40.1071992639,12963863,0.0,1.0
2019-08-02 00:00:00+00:00,42.12,42.75,41.24,42.73,16089937,38.0305095227,38.5993419301,37.2359499695,38.5812837584,16089937,0.0,1.0
2019-08-05 00:00:00+00:00,40.49,41.0,39.94,40.93,15311134,36.5587685321,37.0192519095,36.0621688114,36.9560483087,15311134,0.0,1.0
2019-08-06 00:00:00+00:00,41.22,41.33,40.47,40.95,10481193,37.2178917978,37.317211742,36.5407103605,36.9741064804,10481193,0.0,1.0
2019-08-07 00:00:00+00:00,40.56,40.66,39.47,40.27,14108530,36.6219721329,36.7122629913,35.6378017773,36.3601286438,14108530,0.0,1.0
2019-08-08 00:00:00+00:00,41.27,41.46,40.64,41.01,9884353,37.263037227,37.4345898578,36.6942048196,37.0282809954,9884353,0.0,1.0
2019-08-09 00:00:00+00:00,41.5,41.82,40.65,40.99,11011436,37.4707062011,37.7596369477,36.7032339054,37.0102228237,11011436,0.0,1.0
2019-08-12 00:00:00+00:00,40.36,40.9,40.16,40.77,11411971,36.4413904163,36.9289610512,36.2608086997,36.8115829354,11411971,0.0,1.0
2019-08-13 00:00:00+00:00,40.69,41.33,40.08,40.39,10942303,36.7393502488,37.317211742,36.188576013,36.4684776738,10942303,0.0,1.0
2019-08-14 00:00:00+00:00,39.33,39.57,38.84,39.57,17133401,35.5113945757,35.7280926356,35.0689693699,35.7280926356,17133401,0.0,1.0
2019-08-15 00:00:00+00:00,39.1,39.59,38.76,39.43,10818552,35.3037256015,35.7461508073,34.9967366833,35.601685434,10818552,0.0,1.0
2019-08-16 00:00:00+00:00,39.94,40.19,39.42,39.53,9742767,36.0621688114,36.2878959572,35.5926563481,35.6919762923,9742767,0.0,1.0
2019-08-19 00:00:00+00:00,40.37,40.83,40.23,40.74,7803131,36.4504195021,36.8657574504,36.3240123005,36.7844956779,7803131,0.0,1.0
2019-08-20 00:00:00+00:00,39.9,40.29,39.83,40.04,11352657,36.0260524681,36.3781868155,35.9628488672,36.1524596697,11352657,0.0,1.0
2019-08-21 00:00:00+00:00,39.94,40.53,39.83,40.48,9878357,36.0621688114,36.5948848755,35.9628488672,36.5497394463,9878357,0.0,1.0
2019-08-22 00:00:00+00:00,40.27,40.42,39.92,40.36,8126381,36.3601286438,36.4955649313,36.0441106397,36.4413904163,8126381,0.0,1.0
2019-08-23 00:00:00+00:00,39.33,40.4,39.11,40.05,12310842,35.5113945757,36.4775067596,35.3127546874,36.1614887555,12310842,0.0,1.0
2019-08-26 00:00:00+00:00,40.16,40.27,39.7,39.84,10409414,36.2608086997,36.3601286438,35.8454707514,35.9718779531,10409414,0.0,1.0
2019-08-27 00:00:00+00:00,39.79,40.34,39.45,40.25,8745299,35.9267325239,36.4233322447,35.6197436056,36.3420704722,8745299,0.0,1.0
2019-08-28 00:00:00+00:00,40.38,40.7,39.35,39.4,9873226,36.459448588,36.7483793346,35.5294527473,35.5745981765,9873226,0.0,1.0
2019-08-29 00:00:00+00:00,41.29,41.5,40.87,40.89,12191901,37.2810953987,37.4707062011,36.9018737937,36.9199319654,12191901,0.0,1.0
2019-08-30 00:00:00+00:00,41.49,41.87,41.3,41.68,7426465,37.4616771153,37.8047823769,37.2901244845,37.6332297461,7426465,0.0,1.0
2019-09-03 00:00:00+00:00,40.99,41.09,40.35,41.04,8674208,37.0102228237,37.100513682,36.4323613305,37.0553682529,8674208,0.0,1.0
2019-09-04 00:00:00+00:00,41.53,41.69,41.3,41.44,6829910,37.4977934586,37.6422588319,37.2901244845,37.4165316861,6829910,0.0,1.0
2019-09-05 00:00:00+00:00,42.47,43.11,42.3,42.3,8101620,38.3465275268,38.92438902,38.1930330676,38.1930330676,8101620,0.0,1.0
2019-09-06 00:00:00+00:00,42.18,42.55,42.01,42.47,7012727,38.0846840377,38.4187602134,37.9311895785,38.3465275268,7012727,0.0,1.0
2019-09-09 00:00:00+00:00,43.11,43.49,42.54,42.54,11860162,38.92438902,39.2674942816,38.4097311276,38.4097311276,11860162,0.0,1.0
2019-09-10 00:00:00+00:00,43.58,43.81,43.06,43.28,12292735,39.3487560541,39.5564250282,38.8792435908,39.0778834791,12292735,0.0,1.0
2019-09-11 00:00:00+00:00,43.94,43.94,43.21,43.74,9874148,39.673803144,39.673803144,39.0146798783,39.4932214274,9874148,0.0,1.0
2019-09-12 00:00:00+00:00,44.32,44.44,43.38,43.51,13254284,40.0169084056,40.1252574356,39.1681743375,39.2855524533,13254284,0.0,1.0
2019-09-13 00:00:00+00:00,45.16,45.45,44.73,44.95,11364491,40.7753516155,41.0371951046,40.3871009247,40.585740813,11364491,0.0,1.0
2019-09-16 00:00:00+00:00,44.75,45.05,44.35,44.49,6094128,40.4051590964,40.6760316713,40.0439956631,40.1704028648,6094128,0.0,1.0
2019-09-17 00:00:00+00:00,44.21,44.5,43.55,44.5,9843332,39.9175884615,40.1794319506,39.3216687966,40.1794319506,9843332,0.0,1.0
2019-09-18 00:00:00+00:00,44.36,44.49,43.65,43.91,8325476,40.053024749,40.1704028648,39.4119596549,39.6467158865,8325476,0.0,1.0
2019-09-19 00:00:00+00:00,44.02,44.47,43.91,44.21,6479735,39.7460358307,40.1523446931,39.6467158865,39.9175884615,6479735,0.0,1.0
