date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-01-29 00:00:00+00:00,104.17,105.11,103.73,103.88,9743271,91.5004931354,92.3261671639,91.11400742,91.2457639139,9743271,0.0,1.0
2019-01-30 00:00:00+00:00,104.41,105.24,103.78,104.14,12526274,91.7113035257,92.4403561253,91.1579262513,91.4741418366,12526274,0.0,1.0
2019-01-31 00:00:00+00:00,103.5,103.8,102.73,103.41,17520551,90.911980796,91.1754937838,90.2356307939,90.8329268996,17520551,0.0,1.0
2019-02-01 00:00:00+00:00,103.88,104.85,103.52,104.0,13000780,91.2457639139,92.0977892411,90.9295483285,91.351169109,13000780,0.0,1.0
2019-02-04 00:00:00+00:00,104.25,104.25,103.01,103.79,9871549,91.5707632655,91.5707632655,90.4815762492,91.1667100175,9871549,0.0,1.0
2019-02-05 00:00:00+00:00,103.79,104.55,103.29,104.52,12762982,91.1667100175,91.8342762533,90.7275217045,91.8079249545,12762982,0.0,1.0
2019-02-06 00:00:00+00:00,103.74,104.62,103.47,103.71,8744957,91.1227911862,91.8957626171,90.8856294972,91.0964398874,8744957,0.0,1.0
2019-02-07 00:00:00+00:00,102.38,103.5,101.44,103.25,13177489,89.9281989748,90.911980796,89.1025249463,90.6923866395,13177489,0.0,1.0
2019-02-08 00:00:00+00:00,101.36,102.34,100.06,102.08,12892562,89.0322548162,89.8930639098,87.8903652024,89.664685987,12892562,0.0,1.0
2019-02-11 00:00:00+00:00,100.88,102.01,100.77,101.76,10978516,88.6106340357,89.6031996232,88.5140126069,89.3836054666,10978516,0.0,1.0
2019-02-12 00:00:00+00:00,102.6,102.92,101.89,101.95,12852252,90.1214418325,90.4025223529,89.497794428,89.5504970256,12852252,0.0,1.0
2019-02-13 00:00:00+00:00,103.09,103.85,102.9,102.9,10754061,90.5518463793,91.2194126151,90.3849548203,90.3849548203,10754061,0.0,1.0
2019-02-14 00:00:00+00:00,102.42,103.1,101.35,102.47,11518530,89.9633340398,90.5606301456,89.02347105,90.0072528711,11518530,0.0,1.0
2019-02-15 00:00:00+00:00,105.55,105.7,103.66,103.9,14716861,92.7126528794,92.8444093733,91.0525210561,91.2633314464,14716861,0.0,1.0
2019-02-19 00:00:00+00:00,105.18,105.37,103.81,104.91,12764888,92.3876535277,92.5545450867,91.18427755,92.1504918387,12764888,0.0,1.0
2019-02-20 00:00:00+00:00,105.69,105.8,104.88,105.21,10030326,92.835625607,92.9322470359,92.1241405399,92.4140048265,10030326,0.0,1.0
2019-02-21 00:00:00+00:00,105.47,105.99,104.96,105.45,8400075,92.6423827493,93.0991385948,92.19441067,92.6248152168,8400075,0.0,1.0
2019-02-22 00:00:00+00:00,105.0,106.09,104.775,105.7,10647258,92.229545735,93.1869762574,92.0319109942,92.8444093733,10647258,0.0,1.0
2019-02-25 00:00:00+00:00,106.1,107.27,105.69,105.75,11230679,93.1957600237,94.2234606762,92.835625607,92.8883282046,11230679,0.0,1.0
2019-02-26 00:00:00+00:00,105.29,105.47,103.94,104.5,15465393,92.4842749566,92.6423827493,91.2984665114,91.790357422,15465393,0.0,1.0
2019-02-27 00:00:00+00:00,105.16,105.38,104.51,105.18,9968822,92.3700859952,92.5633288529,91.7991411883,92.3876535277,9968822,0.0,1.0
2019-02-28 00:00:00+00:00,104.36,105.21,104.18,105.01,15156850,91.6673846944,92.4140048265,91.5092769017,92.2383295013,15156850,0.0,1.0
2019-03-01 00:00:00+00:00,104.43,105.91,104.2,105.1,13813310,91.7288710582,93.0288684647,91.5268444342,92.3173833976,13813310,0.0,1.0
2019-03-04 00:00:00+00:00,104.19,105.92,103.27,104.92,12466285,91.5180606679,93.037652231,90.709954172,92.159275605,12466285,0.0,1.0
2019-03-05 00:00:00+00:00,104.11,104.55,103.26,104.13,10856646,91.4477905379,91.8342762533,90.7011704057,91.4653580704,10856646,0.0,1.0
2019-03-06 00:00:00+00:00,103.72,104.57,103.55,103.86,9070782,91.1052236537,91.8518437858,90.9558996273,91.2281963813,9070782,0.0,1.0
2019-03-07 00:00:00+00:00,102.97,103.47,102.16,103.25,12705739,90.4464411842,90.8856294972,89.7349561171,90.6923866395,12705739,0.0,1.0
2019-03-08 00:00:00+00:00,103.01,103.23,101.99,101.99,10582371,90.4815762492,90.6748191069,89.5856320906,89.5856320906,10582371,0.0,1.0
2019-03-11 00:00:00+00:00,104.35,104.55,103.66,103.98,9763235,91.6586009281,91.8342762533,91.0525210561,91.3336015765,9763235,0.0,1.0
2019-03-12 00:00:00+00:00,104.04,104.79,103.75,104.59,10219100,91.386304174,92.0450866436,91.1315749525,91.8694113184,10219100,0.0,1.0
2019-03-13 00:00:00+00:00,104.39,104.98,103.95,104.19,13022241,91.6937359932,92.2119782025,91.3072502777,91.5180606679,13022241,0.0,1.0
2019-03-14 00:00:00+00:00,105.34,105.87,104.46,104.5,10926470,92.5281937879,92.9937333997,91.755222357,91.790357422,10926470,0.0,1.0
2019-03-15 00:00:00+00:00,106.55,106.8,105.23,105.41,24811730,93.5910295054,93.8106236619,92.431572359,92.5896801517,24811730,0.0,1.0
2019-03-18 00:00:00+00:00,107.19,107.79,106.5,106.55,12935514,94.1531905461,94.6802165217,93.5471106741,93.5910295054,12935514,0.0,1.0
2019-03-19 00:00:00+00:00,106.8,108.4,106.55,108.2,12889267,93.8106236619,95.2160262636,93.5910295054,95.0403509384,12889267,0.0,1.0
2019-03-20 00:00:00+00:00,104.52,106.65,104.41,106.43,14920658,91.8079249545,93.678867168,91.7113035257,93.4856243103,14920658,0.0,1.0
2019-03-21 00:00:00+00:00,102.87,103.49,102.28,103.49,19751044,90.3586035216,90.9031970297,89.8403613122,90.9031970297,19751044,0.0,1.0
2019-03-22 00:00:00+00:00,99.76,102.32,99.52,101.82,31115189,87.6268522146,89.8754963772,87.4160418243,89.4363080642,31115189,0.0,1.0
2019-03-25 00:00:00+00:00,98.93,100.57,98.09,99.59,21032295,86.8977996149,88.3383372816,86.1599632491,87.4775281881,21032295,0.0,1.0
2019-03-26 00:00:00+00:00,99.92,100.4,98.82,99.82,15987129,87.7673924747,88.1890132552,86.8011781861,87.6795548121,15987129,0.0,1.0
2019-03-27 00:00:00+00:00,99.58,100.45,99.08,99.88,12753234,87.4687444219,88.2329320865,87.0295561088,87.7322574097,12753234,0.0,1.0
2019-03-28 00:00:00+00:00,100.71,100.8,99.74,100.0,12454070,88.4613100093,88.5403639056,87.609284682,87.8376626048,12454070,0.0,1.0
2019-03-29 00:00:00+00:00,101.23,101.99,100.59,101.54,14523395,88.9180658548,89.5856320906,88.3559048142,89.1903626089,14523395,0.0,1.0
2019-04-01 00:00:00+00:00,104.64,104.68,102.12,102.15,17499280,91.9133301497,91.9484652147,89.699821052,89.7261723508,17499280,0.0,1.0
2019-04-02 00:00:00+00:00,105.14,105.44,104.33,104.6,10295539,92.3525184627,92.6160314505,91.6410333956,91.8781950846,10295539,0.0,1.0
2019-04-03 00:00:00+00:00,105.35,106.36,104.79,105.81,11499209,92.5369775542,93.4241379465,92.0450866436,92.9410308021,11499209,0.0,1.0
2019-04-04 00:00:00+00:00,105.56,105.73,104.45,104.55,11952078,93.4241379465,93.5745936442,92.4417507437,92.5302540953,11952078,0.8,1.0
2019-04-05 00:00:00+00:00,105.31,106.11,104.99,105.8,9933660,93.2028795675,93.9109063803,92.9196688424,93.6365459903,9933660,0.0,1.0
2019-04-08 00:00:00+00:00,105.65,105.65,104.91,105.11,8056282,93.5037909629,93.5037909629,92.8488661611,93.0258728643,8056282,0.0,1.0
2019-04-09 00:00:00+00:00,104.87,105.2,104.25,105.08,9092188,92.8134648204,93.1055258807,92.2647440405,92.9993218588,9092188,0.0,1.0
2019-04-10 00:00:00+00:00,105.34,105.72,104.47,105.13,10882304,93.229430573,93.565743309,92.4594514141,93.0435735346,10882304,0.0,1.0
2019-04-11 00:00:00+00:00,106.23,106.73,105.56,105.71,11183845,94.0171104022,94.4596271602,93.4241379465,93.5568929739,11183845,0.0,1.0
2019-04-12 00:00:00+00:00,111.21,111.85,108.88,109.44,25834073,98.4245773117,98.990998762,96.3624492195,96.8580679885,25834073,0.0,1.0
2019-04-15 00:00:00+00:00,109.94,111.0,109.12,110.92,15163815,97.3005847464,98.2387202734,96.5748572633,98.1679175921,15163815,0.0,1.0
2019-04-16 00:00:00+00:00,111.1,111.39,109.86,109.9,11583232,98.327223625,98.5838833446,97.2297820652,97.2651834058,11583232,0.0,1.0
2019-04-17 00:00:00+00:00,114.3,114.66,111.01,111.7,17791890,101.1593308761,101.4779429419,98.2475706085,98.8582437346,17791890,0.0,1.0
2019-04-18 00:00:00+00:00,113.46,114.95,113.33,114.53,12501949,100.4159027227,101.7346026615,100.3008483656,101.3628885848,12501949,0.0,1.0
2019-04-22 00:00:00+00:00,113.6,113.93,112.66,112.83,7975860,100.5398074149,100.8318684752,99.7078759099,99.8583316076,7975860,0.0,1.0
2019-04-23 00:00:00+00:00,113.74,114.37,112.85,113.0,9193318,100.6637121072,101.2212832222,99.8760322779,100.0087873053,9193318,0.0,1.0
2019-04-24 00:00:00+00:00,113.55,114.15,112.81,113.26,9245743,100.4955557391,101.0265758487,99.8406309373,100.2388960195,9245743,0.0,1.0
2019-04-25 00:00:00+00:00,113.61,114.15,112.5,113.01,9311768,100.5486577501,101.0265758487,99.5662705473,100.0176376405,9311768,0.0,1.0
2019-04-26 00:00:00+00:00,114.47,114.58,113.6,113.95,7889519,101.3097865738,101.4071402606,100.5398074149,100.8495691455,7889519,0.0,1.0
2019-04-29 00:00:00+00:00,116.12,117.16,114.45,114.6,14242237,102.7700918752,103.6905267318,101.2920859035,101.4248409309,14242237,0.0,1.0
2019-04-30 00:00:00+00:00,116.05,116.72,115.26,116.43,11389147,102.7081395291,103.3011119848,102.0089630514,103.0444522651,11389147,0.0,1.0
2019-05-01 00:00:00+00:00,115.16,117.0,115.11,115.72,10412881,101.9204596998,103.5489213692,101.876208024,102.4160784688,10412881,0.0,1.0
2019-05-02 00:00:00+00:00,115.41,115.78,114.58,115.17,8613305,102.1417180788,102.4691804797,101.4071402606,101.929310035,8613305,0.0,1.0
2019-05-03 00:00:00+00:00,116.12,116.68,115.67,116.0,8185409,102.7700918752,103.2657106441,102.371826793,102.6638878533,8185409,0.0,1.0
2019-05-06 00:00:00+00:00,115.09,115.47,113.72,114.18,9387010,101.8585073537,102.1948200898,100.6460114368,101.0531268542,9387010,0.0,1.0
2019-05-07 00:00:00+00:00,113.21,114.03,112.29,114.03,15017725,100.1946443437,100.9203718268,99.380413509,100.9203718268,15017725,0.0,1.0
2019-05-08 00:00:00+00:00,112.61,113.67,112.46,112.66,9576075,99.6636242341,100.601759761,99.5308692067,99.7078759099,9576075,0.0,1.0
2019-05-09 00:00:00+00:00,112.52,112.74,110.58,111.14,12205866,99.5839712177,99.7786785912,97.8670061967,98.3626249656,12205866,0.0,1.0
2019-05-10 00:00:00+00:00,112.51,112.84,110.54,111.75,13189381,99.5751208825,99.8671819428,97.831604856,98.9024954104,13189381,0.0,1.0
2019-05-13 00:00:00+00:00,109.45,110.45,108.98,110.08,13783652,96.8669183236,97.7519518396,96.4509525711,97.4244894387,13783652,0.0,1.0
2019-05-14 00:00:00+00:00,110.32,111.72,109.5,109.55,10503672,97.6368974825,98.8759444049,96.9111699994,96.9554216752,10503672,0.0,1.0
2019-05-15 00:00:00+00:00,109.9,110.9,108.61,109.21,10142048,97.2651834058,98.1502169218,96.1234901702,96.6545102798,10142048,0.0,1.0
2019-05-16 00:00:00+00:00,111.31,112.17,110.59,110.62,9672729,98.5130806633,99.2742094871,97.8758565318,97.9024075373,9672729,0.0,1.0
2019-05-17 00:00:00+00:00,110.77,111.75,109.83,110.0,9570477,98.0351625647,98.9024954104,97.2032310597,97.3536867574,9570477,0.0,1.0
2019-05-20 00:00:00+00:00,111.35,111.81,110.37,110.58,8518244,98.548482004,98.9555974213,97.6811491583,97.8670061967,8518244,0.0,1.0
2019-05-21 00:00:00+00:00,111.73,111.92,111.22,111.44,7967976,98.88479474,99.0529511081,98.4334276469,98.6281350204,7967976,0.0,1.0
2019-05-22 00:00:00+00:00,110.82,111.79,110.75,111.4,7918898,98.0794142405,98.937896751,98.0174618944,98.5927336798,7918898,0.0,1.0
2019-05-23 00:00:00+00:00,108.64,109.79,107.5,109.64,14557969,96.1500411757,97.167829719,95.1411029675,97.0350746917,14557969,0.0,1.0
2019-05-24 00:00:00+00:00,109.71,109.96,109.19,109.52,8537252,97.0970270378,97.3182854168,96.6368096095,96.9288706697,8537252,0.0,1.0
2019-05-28 00:00:00+00:00,108.52,109.83,108.44,109.2,11665579,96.0438371538,97.2032310597,95.9730344725,96.6456599446,11665579,0.0,1.0
2019-05-29 00:00:00+00:00,108.22,108.4,107.06,107.45,9966365,95.778327099,95.9376331318,94.7516882204,95.0968512917,9966365,0.0,1.0
2019-05-30 00:00:00+00:00,107.06,109.18,106.54,108.65,10367822,94.7516882204,96.6279592743,94.2914707921,96.1588915108,10367822,0.0,1.0
2019-05-31 00:00:00+00:00,105.96,106.59,104.84,105.56,10952857,93.7781513529,94.3357224679,92.786913815,93.4241379465,10952857,0.0,1.0
2019-06-03 00:00:00+00:00,106.46,106.86,105.3,105.8,11680745,94.2206681108,94.5746815172,93.1940292323,93.6365459903,11680745,0.0,1.0
2019-06-04 00:00:00+00:00,109.74,109.9,107.13,107.85,12858587,97.1235780432,97.2651834058,94.8136405666,95.4508646981,12858587,0.0,1.0
2019-06-05 00:00:00+00:00,110.13,110.38,108.64,109.86,8340484,97.4687411145,97.6899994935,96.1500411757,97.2297820652,8340484,0.0,1.0
2019-06-06 00:00:00+00:00,110.37,110.87,108.93,110.15,8726664,97.6811491583,98.1236659163,96.4067008953,97.4864417848,8726664,0.0,1.0
2019-06-07 00:00:00+00:00,109.16,110.02,108.96,109.7,10618932,96.610258604,97.3713874277,96.4332519008,97.0881767026,10618932,0.0,1.0
2019-06-10 00:00:00+00:00,110.34,111.21,110.22,110.75,11380602,97.6545981528,98.4245773117,97.5483941309,98.0174618944,11380602,0.0,1.0
2019-06-11 00:00:00+00:00,110.68,111.57,110.37,110.82,9847999,97.9555095483,98.7431893775,97.6811491583,98.0794142405,9847999,0.0,1.0
2019-06-12 00:00:00+00:00,109.27,110.9,108.89,110.7,9670511,96.7076122907,98.1502169218,96.3712995547,97.9732102186,9670511,0.0,1.0
2019-06-13 00:00:00+00:00,109.54,110.16,109.05,109.46,8406903,96.9465713401,97.49529212,96.5129049172,96.8757686588,8406903,0.0,1.0
2019-06-14 00:00:00+00:00,109.82,110.3,108.63,109.57,9077685,97.1943807245,97.6191968122,96.1411908405,96.9731223455,9077685,0.0,1.0
2019-06-17 00:00:00+00:00,109.22,110.37,109.06,109.7,8128583,96.6633606149,97.6811491583,96.5217552524,97.0881767026,8128583,0.0,1.0
2019-06-18 00:00:00+00:00,110.71,111.41,108.98,109.01,11057340,97.9820605537,98.6015840149,96.4509525711,96.4775035766,11057340,0.0,1.0
2019-06-19 00:00:00+00:00,109.91,111.59,109.695,110.82,13126542,97.274033741,98.7608900478,97.083751535,98.0794142405,13126542,0.0,1.0
2019-06-20 00:00:00+00:00,110.19,111.085,109.0331,110.88,13638199,97.5218431254,98.3139481222,96.4979478508,98.1325162515,13638199,0.0,1.0
2019-06-21 00:00:00+00:00,109.44,111.67,109.09,110.19,27089546,96.8580679885,98.8316927291,96.5483062579,97.5218431254,27089546,0.0,1.0
2019-06-24 00:00:00+00:00,108.66,109.77,108.54,109.28,13039577,96.167741846,97.1501290487,96.0615378241,96.7164626259,13039577,0.0,1.0
2019-06-25 00:00:00+00:00,107.76,108.98,107.67,108.68,18660111,95.3712116816,96.4509525711,95.2915586652,96.1854425163,18660111,0.0,1.0
2019-06-26 00:00:00+00:00,108.48,109.31,108.16,108.3,10324609,96.0084358131,96.7430136314,95.725225088,95.8491297802,10324609,0.0,1.0
2019-06-27 00:00:00+00:00,108.84,109.55,108.44,108.84,10906607,96.3270478789,96.9554216752,95.9730344725,96.3270478789,10906607,0.0,1.0
2019-06-28 00:00:00+00:00,111.8,112.43,110.9,111.04,21634683,98.9467470862,99.5043182012,98.1502169218,98.274121614,21634683,0.0,1.0
2019-07-01 00:00:00+00:00,113.68,114.52,113.08,113.23,12762478,100.6106100962,101.3540382496,100.0795899866,100.212345014,12762478,0.0,1.0
2019-07-02 00:00:00+00:00,113.8,114.2,113.22,113.51,10182625,100.7168141181,101.0708275245,100.2034946788,100.4601543985,10182625,0.0,1.0
2019-07-03 00:00:00+00:00,112.82,113.87,112.26,113.34,6849443,100.5575080852,101.4933827838,100.0583749127,101.0209888883,6849443,0.8,1.0
2019-07-05 00:00:00+00:00,113.49,114.27,112.92,113.51,7929536,101.1546852738,101.8499064785,100.6466390089,101.1725114586,7929536,0.0,1.0
2019-07-08 00:00:00+00:00,112.87,113.48,112.5,112.96,6917209,100.6020735471,101.1457721815,100.2722891295,100.6822913784,6917209,0.0,1.0
2019-07-09 00:00:00+00:00,113.35,113.49,112.15,112.28,8947322,101.0299019807,101.1546852738,99.9603308966,100.0762010974,8947322,0.0,1.0
2019-07-10 00:00:00+00:00,113.02,113.83,112.74,113.37,9242253,100.7357699326,101.4577304143,100.4862033463,101.0477281654,9242253,0.0,1.0
2019-07-11 00:00:00+00:00,114.1,114.36,113.12,113.37,11595170,101.6983839082,101.9301243098,100.8249008562,101.0477281654,11595170,0.0,1.0
2019-07-12 00:00:00+00:00,115.3,115.35,113.93,114.13,10783395,102.7679549923,102.8125204541,101.546861338,101.7251231853,10783395,0.0,1.0
2019-07-15 00:00:00+00:00,113.9,115.57,113.53,115.54,12946597,101.5201220609,103.0086084862,101.1903376433,102.9818692091,12946597,0.0,1.0
2019-07-16 00:00:00+00:00,115.12,115.5,112.92,113.48,16944998,102.6075193297,102.9462168396,100.6466390089,101.1457721815,16944998,0.0,1.0
2019-07-17 00:00:00+00:00,113.99,114.94,113.73,114.43,13120924,101.6003398922,102.4470836671,101.3685994906,101.9925159563,13120924,0.0,1.0
2019-07-18 00:00:00+00:00,114.67,115.07,113.55,113.93,9400654,102.2064301731,102.5629538678,101.208163828,101.546861338,9400654,0.0,1.0
2019-07-19 00:00:00+00:00,113.54,115.12,113.4,114.89,10402772,101.1992507357,102.6075193297,101.0744674425,102.4025182052,10402772,0.0,1.0
2019-07-22 00:00:00+00:00,114.27,114.45,112.77,112.91,9061487,101.8499064785,102.0103421411,100.5129426234,100.6377259165,9061487,0.0,1.0
2019-07-23 00:00:00+00:00,116.36,116.45,114.82,114.88,12752167,103.7127427832,103.7929606145,102.3401265587,102.3936051129,12752167,0.0,1.0
2019-07-24 00:00:00+00:00,116.83,116.88,115.52,115.58,10011034,104.1316581244,104.1762235863,102.9640430243,103.0175215785,10011034,0.0,1.0
2019-07-25 00:00:00+00:00,115.71,117.24,115.32,116.89,10138368,103.1333917793,104.4970949115,102.785781177,104.1851366786,10138368,0.0,1.0
2019-07-26 00:00:00+00:00,116.22,116.51,115.53,115.77,12800364,103.58795949,103.8464391687,102.9729561167,103.1868703335,12800364,0.0,1.0
2019-07-29 00:00:00+00:00,115.85,117.18,115.79,116.46,8500370,103.2581750725,104.4436163573,103.2046965183,103.8018737069,8500370,0.0,1.0
2019-07-30 00:00:00+00:00,115.59,116.08,114.76,115.19,7121146,103.0264346709,103.4631761969,102.2866480044,102.6699109762,7121146,0.0,1.0
2019-07-31 00:00:00+00:00,116.0,116.18,114.86,116.1,13647968,103.391871458,103.5523071206,102.3757789281,103.4810023816,13647968,0.0,1.0
2019-08-01 00:00:00+00:00,112.94,116.8,112.6,115.33,15664530,100.6644651936,104.1049188473,100.3614200532,102.7946942694,15664530,0.0,1.0
2019-08-02 00:00:00+00:00,112.93,113.43,111.4,112.4,11025527,100.6555521013,101.1012067196,99.2918489691,100.1831582058,11025527,0.0,1.0
2019-08-05 00:00:00+00:00,109.57,110.98,108.27,110.79,15855328,97.6607530659,98.9174990897,96.5020510582,98.7481503347,15855328,0.0,1.0
2019-08-06 00:00:00+00:00,110.43,110.5,108.34,110.05,10203487,98.4272790095,98.4896706561,96.5644427048,98.0885814996,10203487,0.0,1.0
2019-08-07 00:00:00+00:00,108.03,108.28,105.94,108.0,17320865,96.2881368414,96.5109641506,94.4253005367,96.2613975643,17320865,0.0,1.0
2019-08-08 00:00:00+00:00,109.86,110.08,108.72,109.05,10903331,97.9192327446,98.1153207767,96.9031402147,97.1972722629,10903331,0.0,1.0
2019-08-09 00:00:00+00:00,109.74,110.45,108.29,109.35,9980834,97.8122756362,98.4451051942,96.519877243,97.4646650339,9980834,0.0,1.0
2019-08-12 00:00:00+00:00,107.68,108.5146,107.21,108.44,9266348,95.9761786086,96.7200652975,95.5572632673,96.6535736285,9266348,0.0,1.0
2019-08-13 00:00:00+00:00,109.34,110.33,107.03,107.95,12236560,97.4557519415,98.3381480858,95.3968276047,96.2168321025,12236560,0.0,1.0
2019-08-14 00:00:00+00:00,104.8,106.91,104.45,106.3,19491849,93.4092080069,95.2898704963,93.097249774,94.7461718619,19491849,0.0,1.0
2019-08-15 00:00:00+00:00,105.2,106.38,104.34,104.82,13365567,93.7657317015,94.8174766008,92.999205758,93.4270341916,13365567,0.0,1.0
2019-08-16 00:00:00+00:00,107.72,107.98,105.87,106.37,11830550,96.011830978,96.2435713796,94.3629088901,94.8085635085,11830550,0.0,1.0
2019-08-19 00:00:00+00:00,108.69,109.75,108.42,109.63,8265570,96.8764009376,97.8211887285,96.6357474437,97.7142316201,8265570,0.0,1.0
2019-08-20 00:00:00+00:00,107.31,108.44,107.24,107.85,8376105,95.646394191,96.6535736285,95.5840025444,96.1277011788,8376105,0.0,1.0
2019-08-21 00:00:00+00:00,107.61,108.43,107.45,108.21,8189648,95.913786962,96.6446605361,95.7711774841,96.448572504,8189648,0.0,1.0
2019-08-22 00:00:00+00:00,108.72,109.27,107.93,108.37,9343395,96.9031402147,97.3933602949,96.1990059177,96.5911819819,9343395,0.0,1.0
2019-08-23 00:00:00+00:00,106.02,108.78,105.11,108.0,14764096,94.4966052756,96.9566187689,93.6855138702,96.2613975643,14764096,0.0,1.0
2019-08-26 00:00:00+00:00,106.87,106.99,106.01,106.62,8211955,95.2542181268,95.3611752352,94.4876921833,95.0313908177,8211955,0.0,1.0
2019-08-27 00:00:00+00:00,105.74,107.56,104.84,107.35,14335951,94.2470386894,95.8692215002,93.4448603763,95.6820465605,14335951,0.0,1.0
2019-08-28 00:00:00+00:00,106.8,107.21,105.04,105.08,10584137,95.1918264803,95.5572632673,93.6231222237,93.6587745931,10584137,0.0,1.0
2019-08-29 00:00:00+00:00,109.22,109.89,108.02,108.14,10002439,97.3487948331,97.9459720217,96.279223749,96.3861808575,10002439,0.0,1.0
2019-08-30 00:00:00+00:00,109.86,110.56,109.47,109.84,10170206,97.9192327446,98.5431492103,97.5716221423,97.9014065599,10170206,0.0,1.0
2019-09-03 00:00:00+00:00,108.56,108.99,107.32,108.98,9867833,96.7605307369,97.1437937087,95.6553072834,97.1348806163,9867833,0.0,1.0
2019-09-04 00:00:00+00:00,109.87,110.22,108.56,109.45,6929198,97.928145837,98.2401040698,96.7605307369,97.5537959575,6929198,0.0,1.0
2019-09-05 00:00:00+00:00,112.37,113.72,111.2,111.25,13224675,100.1564189287,101.3596863983,99.1135871218,99.1581525836,13224675,0.0,1.0
2019-09-06 00:00:00+00:00,112.61,112.98,111.96,112.66,7836589,100.3703331455,100.7001175631,99.7909821417,100.4148986074,7836589,0.0,1.0
2019-09-09 00:00:00+00:00,115.4,116.06,113.6,113.71,13983434,102.8570859159,103.4453500122,101.2527292899,101.3507733059,13983434,0.0,1.0
2019-09-10 00:00:00+00:00,116.87,117.27,115.73,116.3,14330294,104.1673104939,104.5238341886,103.1512179641,103.659264229,14330294,0.0,1.0
2019-09-11 00:00:00+00:00,117.19,117.2,115.38,116.89,9905010,104.4525294496,104.461442542,102.8392597312,104.1851366786,9905010,0.0,1.0
2019-09-12 00:00:00+00:00,117.91,118.47,115.92,116.55,12281879,105.0942721001,105.5934052726,103.320566719,103.8820915382,12281879,0.0,1.0
2019-09-13 00:00:00+00:00,120.23,120.4,118.75,119.0,16256651,107.1621095292,107.3136320995,105.8429718589,106.0657991681,16256651,0.0,1.0
2019-09-16 00:00:00+00:00,119.16,119.87,118.38,118.9,11873407,106.208408646,106.841238204,105.5131874413,105.9766682444,11873407,0.0,1.0
2019-09-17 00:00:00+00:00,118.57,118.61,117.24,118.42,10817417,105.6825361963,105.7181885658,104.4970949115,105.5488398108,10817417,0.0,1.0
2019-09-18 00:00:00+00:00,119.76,120.08,117.75,118.32,10713520,106.743194188,107.0284131437,104.9516626222,105.4597088871,10713520,0.0,1.0
2019-09-19 00:00:00+00:00,119.38,120.34,119.09,119.7,9458820,106.404496678,107.2601535453,106.1460169994,106.6897156338,9458820,0.0,1.0
2019-09-20 00:00:00+00:00,118.9,120.34,118.87,119.74,22075596,105.9766682444,107.2601535453,105.9499289673,106.7253680032,22075596,0.0,1.0
2019-09-23 00:00:00+00:00,118.88,119.12,117.68,117.78,9183072,105.9588420597,106.1727562765,104.8892709756,104.9784018993,9183072,0.0,1.0
2019-09-24 00:00:00+00:00,117.33,119.26,117.04,118.75,11850898,104.5773127428,106.2975395696,104.3188330641,105.8429718589,11850898,0.0,1.0
2019-09-25 00:00:00+00:00,118.0,118.36,117.12,117.27,9417130,105.1744899314,105.4953612566,104.3901378031,104.5238341886,9417130,0.0,1.0
2019-09-26 00:00:00+00:00,117.03,118.05,116.95,117.88,9918237,104.3099199718,105.2190553932,104.2386152328,105.067532823,9918237,0.0,1.0
2019-09-27 00:00:00+00:00,117.72,118.64,117.28,117.96,10207848,104.9249233451,105.7449278429,104.5327472809,105.1388375619,10207848,0.0,1.0
2019-09-30 00:00:00+00:00,117.69,118.77,117.22,118.36,9799593,104.898184068,105.8607980436,104.4792687267,105.4953612566,9799593,0.0,1.0
2019-10-01 00:00:00+00:00,115.55,119.0,115.41,118.4,11327235,102.9907823014,106.0657991681,102.8659990083,105.5310136261,11327235,0.0,1.0
2019-10-02 00:00:00+00:00,113.25,114.9,112.93,114.81,12621579,100.940771057,102.4114312976,100.6555521013,102.3312134663,12621579,0.0,1.0
2019-10-03 00:00:00+00:00,112.19,112.91,110.52,112.27,13018567,100.7981615791,101.4450523567,99.2977343589,100.8700383322,13018567,0.9,1.0
2019-10-04 00:00:00+00:00,114.62,114.94,112.27,112.34,9619571,102.9814179535,103.2689249657,100.8700383322,100.9329304911,9619571,0.0,1.0
2019-10-07 00:00:00+00:00,114.37,115.5,114.07,114.19,6807677,102.7568031002,103.7720622372,102.4872652762,102.5950804058,6807677,0.0,1.0
2019-10-08 00:00:00+00:00,111.82,113.06,111.66,113.06,11587216,100.4657315962,101.5798212687,100.3219780901,101.5798212687,11587216,0.0,1.0
2019-10-09 00:00:00+00:00,112.63,113.16,112.07,112.67,7331896,101.193483721,101.6696672101,100.6903464496,101.2294220975,7331896,0.0,1.0
2019-10-10 00:00:00+00:00,114.21,115.4,113.0,113.14,11169000,102.613049594,103.6822162959,101.5259137039,101.6516980218,11169000,0.0,1.0
2019-10-11 00:00:00+00:00,116.14,117.99,115.87,116.03,15187536,104.3470762617,106.0092261763,104.1044922201,104.2482457263,15187536,0.0,1.0
2019-10-14 00:00:00+00:00,116.45,116.87,115.66,115.85,8864899,104.6255986798,105.0029516334,103.9158157433,104.0865230319,8864899,0.0,1.0
2019-10-15 00:00:00+00:00,119.96,121.59,117.87,118.85,30519044,107.7791912206,109.2436800643,105.9014110467,106.7819012718,30519044,0.0,1.0
2019-10-16 00:00:00+00:00,119.68,120.62,119.38,119.96,11630767,107.5276225848,108.3721744333,107.2580847608,107.7791912206,11630767,0.0,1.0
